,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4038,3RkJXkQNgfq1SSSBF9BOPk,Max Richter;Air Lyndhurst Orchestra,Halloween Musica Horror 2022,"Where We Belong - From ""Hostiles"" Soundtrack",0,175997,False,0.181,0.135,9,-17.393,0,0.0394,0.28,0.888,0.12,0.0307,67.438,4,ambient
4039,3dWXi0xNXqtBEjjbxwVbua,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Classical Running,Primavera,0,442400,False,0.23,0.206,0,-13.594,0,0.0348,0.965,0.856,0.17,0.134,139.114,3,ambient
4040,0dEKzVr89cnGpcucuLkB4i,Fabrizio Paterlini;Johannes Bornlöf,Refreshing Piano,Soffia la notte,0,220956,False,0.225,0.117,4,-24.971,0,0.0488,0.968,0.867,0.103,0.275,160.017,3,ambient
4041,6xyJSLkn2kVtanBp0omzla,Max Richter;Mari Samuelsen;Konzerthausorchester Berlin;Jonathan Stockhammer,Classical Running,November,0,368098,False,0.425,0.47,0,-10.452,1,0.0494,0.531,0.168,0.1,0.126,120.092,4,ambient
4042,0giZdhbuEYl7uGJaeVuYCz,Brian Eno,ZEN 2022,Signals - Remastered 2005,0,166560,False,0.192,0.0119,6,-41.808,1,0.0401,0.969,0.944,0.12,0.0753,69.045,1,ambient
4043,0WVG5QXJchL64xJGrK5uVl,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Weihnachten Klassik 2022,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 2 - 2012",0,171266,False,0.166,0.0577,8,-27.78,1,0.049,0.901,0.449,0.391,0.0764,140.099,5,ambient
4044,16hgPnNHnuMbzvTqUjjVxG,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Running,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012",0,155135,False,0.687,0.342,1,-12.378,0,0.0409,0.523,0.93,0.35,0.169,105.318,4,ambient
4045,5CPG19OkZSmhKO6gS8OQM4,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Christmas,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 2 - 2012",0,171266,False,0.166,0.0577,8,-27.78,1,0.049,0.901,0.449,0.391,0.0764,140.099,5,ambient
4046,5zCsikjCdnpUp6NPM1CyKY,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Christmas 2022,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 2 - 2012",0,171266,False,0.166,0.0577,8,-27.78,1,0.049,0.901,0.449,0.391,0.0764,140.099,5,ambient
4047,5nYs8umrPbDr3rXkCS74AX,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Christmas 2022,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 3 - 2012",0,279093,False,0.469,0.259,5,-15.335,0,0.0376,0.246,0.872,0.319,0.0373,110.601,3,ambient
4048,5PUlAYkovfKJzohiCP5z0m,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Classical Christmas,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 3 - 2012",0,279093,False,0.469,0.259,5,-15.335,0,0.0376,0.246,0.872,0.319,0.0373,110.601,3,ambient
4049,1SjrigLGBRsprShDwUNdv7,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,Weihnachten Klassik 2022,"Recomposed By Max Richter: Vivaldi, The Four Seasons: Winter 3 - 2012",0,279093,False,0.469,0.259,5,-15.335,0,0.0376,0.246,0.872,0.319,0.0373,110.601,3,ambient
4050,24BYTj1tb5ovZcnIbtdTYD,Seekae;Flume,Test & Recognise (Remixes),Test & Recognise - Flume Re-work,70,303660,False,0.544,0.579,8,-8.52,1,0.0712,0.193,1.43e-05,0.117,0.294,109.769,4,ambient
4051,2aJDlirz6v2a4HREki98cP,Bicep,Bicep,Glue,74,269149,False,0.853,0.798,4,-7.995,0,0.068,0.0158,0.948,0.0967,0.42,129.983,4,ambient
4052,7i1DkDc2j0yVsSt3jjDvk3,Novo Amor,"Woodgate, NY",Weather,62,232026,False,0.527,0.242,6,-13.546,1,0.0313,0.939,0.0435,0.114,0.112,143.848,4,ambient
4053,257SoE95qEweGItCB9Q5rE,Hildur Guðnadóttir,Joker (Original Motion Picture Soundtrack),Call Me Joker,46,288800,False,0.199,0.319,2,-14.43,1,0.0334,0.00513,0.893,0.144,0.0462,120.772,4,ambient
4054,514vvD0m17sJuYzoOqcE2Q,Cigarettes After Sex,Cigarettes After Sex,Young & Dumb,59,273896,False,0.403,0.521,0,-8.842,1,0.028,0.507,0.7,0.105,0.231,97.053,4,ambient
4055,73ptBTOgUcD3Wyrq0B9eAW,Cigarettes After Sex,EP I.,I'm a Firefighter,61,271018,False,0.361,0.3,7,-13.657,1,0.0335,0.483,0.0303,0.158,0.125,114.941,4,ambient
4056,6VJYENs5BugMc1dCVepivD,Cigarettes After Sex,Cigarettes After Sex,Flash,60,274576,False,0.561,0.367,0,-10.35,0,0.0246,0.373,0.831,0.0989,0.125,73.993,4,ambient
4057,2yyQmFCUPenLlfpfUxBnAd,Cigarettes After Sex,Cigarettes After Sex,Truly,59,244110,False,0.449,0.383,4,-9.808,1,0.0278,0.145,0.565,0.0846,0.311,96.549,4,ambient
4058,37xXDxPzfk5lnU8aNSRXfw,Cigarettes After Sex,Cry,You're the Only Good Thing In My Life,59,275186,True,0.454,0.287,5,-11.202,1,0.0289,0.779,0.753,0.131,0.054,130.637,4,ambient
4059,4g2WiijzSKzH8PApKDbadN,Sleeping At Last,Atlas: II,Touch,71,256299,False,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,3,ambient
4060,7aS8e5XKVWDcbyn06mF9fz,Jon Hopkins,Monsters (Original Motion Picture Soundtrack),Candles,54,148546,False,0.298,0.148,3,-26.245,0,0.0438,0.868,0.843,0.11,0.0603,108.658,4,ambient
4061,6XdoudbyF67XLcwarEPy0L,Cigarettes After Sex,Cigarettes After Sex,Opera House,60,365150,False,0.361,0.291,5,-14.148,1,0.0338,0.722,0.837,0.0971,0.0708,115.999,4,ambient
4062,4mecZsH7nSz3zUkqhdZTd6,Ludovico Einaudi;Daniel Hope;I Virtuosi Italiani,Isolate & Chill,Experience,53,312853,False,0.457,0.474,2,-9.245,1,0.0324,0.93,0.956,0.0679,0.0381,92.404,4,ambient
4063,3ePd4K8tcdfr7KmbuOTrKK,Novo Amor,"Woodgate, NY",From Gold,62,214335,False,0.392,0.433,5,-13.313,1,0.0364,0.92,0.646,0.0937,0.0432,100.253,4,ambient
4064,6Q5uDNuuFYa8ToL3CCoHPC,Grouper,Inca Ore / Grouper,Poison Tree,69,196893,False,0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,4,ambient
4065,0Dkibk70FDp6t7eOZNemNQ,Ludovico Einaudi,Una Mattina,Una Mattina,70,203800,False,0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,4,ambient
4066,0wzThSEGQOnrGtFnyxGSMZ,Flower Face,Baby Teeth,Angela,58,284143,False,0.49,0.126,1,-13.868,1,0.0327,0.926,3.36e-06,0.0992,0.102,99.892,3,ambient
4067,5Fo6raKxBGpScXX0Twf82e,Flower Face,Fever Dreams,Jupiter,58,271487,False,0.459,0.326,9,-12.29,1,0.0268,0.896,0.0132,0.112,0.0864,90.042,4,ambient
4068,1O6OPFAXdTdjHtT7Z2Hlt8,Bethel Music;Jenn Johnson,Peace,Goodness of God,61,456480,False,0.37,0.119,6,-11.513,1,0.0392,0.953,1.97e-06,0.099,0.183,110.424,4,ambient
4069,0bndF6tTweNXPjwpPL7Slt,Novo Amor,Haven (from Life Is Strange),Haven (from Life Is Strange),67,172500,False,0.556,0.261,4,-11.668,1,0.0289,0.797,0.016,0.0893,0.219,110.841,4,ambient
4070,2MfwT3SKUyF0na2LCa2fCp,Flower Face,The Shark in Your Water,Cornflower Blue,57,188864,False,0.177,0.215,3,-9.886,1,0.0335,0.807,0.000125,0.0921,0.0415,75.862,3,ambient
4071,1VEBHl13HTNQX82pkSivoB,Flower Face,The Shark in Your Water,Back to You,59,202827,False,0.389,0.202,2,-15.121,1,0.0375,0.887,2.86e-06,0.128,0.187,83.019,4,ambient
4072,3tJjZMHLqhD8DaGgdBICnc,Sleeping At Last,Atlas: I,Saturn,68,289792,False,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,4,ambient
4073,6MAO6UudIETesH04SFZ5jZ,Mohan;Murali;Chandiran,Em Magan,Varraaru Vaarraaru Yaaru Varraaru,35,299626,False,0.689,0.757,10,-8.344,1,0.761,0.703,0.0,0.336,0.663,143.07,4,ambient
4074,2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,60,228164,False,0.261,0.371,3,-10.112,1,0.0313,0.96,0.856,0.109,0.149,158.924,4,ambient
4075,14rZjW3RioG7WesZhYESso,Yann Tiersen,Le Fabuleux destin d'Amélie Poulain (Bande originale du film),"Comptine d'un autre été, l'après-midi",73,140733,False,0.483,0.192,4,-15.378,0,0.0469,0.991,0.908,0.106,0.0542,100.848,4,ambient
4076,1gj9poFl2mLKkguqWo5Y1i,Bethel Music;Jenn Johnson,Victory (Live),Goodness of God - Live,66,296400,False,0.466,0.67,8,-4.701,1,0.0297,0.155,0.0,0.145,0.395,126.142,4,ambient
4077,56oReVXIfUO9xkX7pHmEU0,Max Richter;Louisa Fuller;Natalia Bonner;John Metcalfe;Philip Sheppard;Chris Worsey,The Blue Notebooks (15 Years),On the Nature of Daylight,65,371746,False,0.065,0.341,10,-12.743,0,0.0482,0.154,0.854,0.109,0.0334,65.38,4,ambient
4078,0Vg21uhtzHXxfJTsLRGgaG,Ludovico Einaudi;Ana & Sven,Nuvole Bianche,Nuvole Bianche,0,320000,False,0.317,0.161,8,-17.203,1,0.0374,0.916,0.881,0.0979,0.0545,118.162,3,ambient
4079,6KpO4neDXxGdiEgsivZieY,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Divenire,58,402240,False,0.14,0.217,7,-15.304,1,0.0352,0.909,0.855,0.0689,0.078,88.381,4,ambient
4080,2hMTR8zK8Db849VttJXMSV,Chad Lawson,ZEN 2022,when the party's over - Slowed Remix,0,234280,False,0.409,0.0191,2,-31.753,1,0.0324,0.992,0.912,0.0981,0.181,104.164,4,ambient
4081,2bcXqcKUWe1cjU5yzs6yu6,Dustin O'Halloran;Bryan Senti,Classical Christmas,What Gently Flutters,0,128048,False,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,ambient
4082,2am9i1Rq2n0LiJmyX5nqXO,Joep Beving,Weihnachten Klassik 2022,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,ambient
4083,7hrZ36mZ5Qj4aMucGDhKHn,Nils Frahm;Johannes Bornlöf,Refreshing Piano,Ambre,0,235825,False,0.365,0.0289,1,-27.855,1,0.0419,0.995,0.947,0.12,0.477,146.853,4,ambient
4084,3mKEXsnqhX5Z0swcZvIhpH,Dustin O'Halloran;Bryan Senti,Klassische Weihnachtsmusik,What Gently Flutters,0,128048,False,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,ambient
4085,2N4YbJg96OG37pQZkviVFv,Ryuichi Sakamoto;Lang Lang,Klassische Weihnachtsmusik,Merry Christmas Mr. Lawrence (Arr. for Piano),0,336200,False,0.403,0.185,10,-20.519,0,0.0417,0.962,0.911,0.0958,0.162,104.517,3,ambient
4086,6b8hTB8Z3kGpbnfM68R76b,Joep Beving,Classical Christmas 2022,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,ambient
4087,22TH1OxsH8NRbC5wHBuV9H,Jóhann Jóhannsson;Joan La Barbara,Classical Running,"Heptapod B - From ""Arrival"" Soundtrack",0,222084,False,0.561,0.445,10,-16.71,0,0.0579,0.784,0.87,0.0918,0.0519,125.695,3,ambient
4088,06JLkin2vf8YBGMFKik9Y7,Joep Beving,Classical Christmas,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,ambient
4089,0SFkKiZQ8aRByCbAWKxeND,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: I. Andante – Moderato,2,490327,False,0.318,0.0361,4,-21.792,0,0.0445,0.907,0.0302,0.0926,0.0625,99.889,4,ambient
4090,4r4kqIofeGj6lms3R5m8Y0,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: III. Largo,1,378378,False,0.0819,0.0132,0,-25.217,1,0.0494,0.964,0.647,0.12,0.032,82.637,4,ambient
4091,4UirRyrZ431JmKmqVzfX8q,Jóhann Jóhannsson,Spooky Scary Season,"First Encounter - From ""Arrival"" Soundtrack",0,289548,False,0.186,0.00432,7,-20.811,1,0.0366,0.926,0.963,0.0952,0.0286,57.23,4,ambient
4092,0oVB9LuiNmXn4hA8ShZU9B,Jóhann Jóhannsson,Happy Haunted Halloween Tunes,"First Encounter - From ""Arrival"" Soundtrack",0,289548,False,0.186,0.00432,7,-20.811,1,0.0366,0.926,0.963,0.0952,0.0286,57.23,4,ambient
4093,4ztaiZfY9lPy1ItQ3DoRiT,Stephan Moccio,ZEN 2022,Wrecking Ball - Solo Piano Version,0,204560,False,0.515,0.0695,5,-22.837,1,0.0342,0.992,0.934,0.0943,0.109,112.81,4,ambient
4094,4wldV3Pos7n4Ui60bgezZD,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: II. Allegro con brio,2,177013,False,0.442,0.286,1,-16.598,1,0.0419,0.968,0.811,0.0886,0.629,146.761,3,ambient
4095,6yvAfQ4xM01Sq00DZ54sDl,Dmitri Shostakovich;Ares Trio,Babadjanian: Piano Trio - Shostakovich: Piano Trio No. 2,Piano Trio No. 2 in E Minor: IV. Allegretto – Adagio,2,645210,False,0.287,0.19,6,-16.959,0,0.0379,0.941,0.369,0.0906,0.177,77.583,4,ambient
4096,6npUdmcsfp9yRa65tF0PUH,Philip Glass;Daniel Hope;Chie Peters;Deutsches Kammerorchester Berlin;Rundfunkchor Berlin,Classical Running,Echorus,0,351466,False,0.285,0.0158,0,-24.312,1,0.0483,0.947,0.466,0.126,0.0369,119.852,4,ambient
4097,1PeeZjiGNzzUUc8epzLtvv,Philip Glass;Víkingur Ólafsson,Classical Running,Glassworks: Opening,0,464453,False,0.0713,0.00696,3,-39.507,1,0.0405,0.994,0.915,0.071,0.0977,213.848,3,ambient
4098,2DMFELtbHiWEwF0V906bKo,Dmitri Shostakovich;Byron Nelson High School Symphony Orchestra;Gary Keller,2021 Midwest Clinic: Byron Nelson High School Symphony Orchestra (Live),"24 Preludes, Op. 34: No. 14 in E-Flat Minor (Arr. L. Stokowski for Orchestra) [Live]",2,186400,False,0.168,0.0442,11,-18.784,1,0.0371,0.908,0.914,0.694,0.0384,74.591,4,ambient
4099,6RhunjwkxjRu0j772V4GDo,Philip Glass;Erwan Keravec,"Sonneurs 2 (Frédéric Aurier, Jessica Ekomane,Dror Feller, Philip Glass, Pierre-Yves Macé)",Music in similar motion,0,635790,False,0.117,0.297,7,-12.742,0,0.035,0.133,0.924,0.0949,0.0617,94.85,3,ambient
4100,6qMcBfQ3Dy3Cn6q27tcQDR,Apparat,"Goodbye (Theme from Dark, a Netflix Original Series)","Goodbye - Theme from Dark, a Netflix Original Series",40,256786,False,0.483,0.456,1,-14.013,0,0.0439,0.396,0.571,0.301,0.183,87.154,4,ambient
4101,4jG4sYRBkrJRBx2dMgNwYY,aswekeepsearching,Rooh,Gangtey,33,137765,False,0.182,0.242,2,-16.755,1,0.0442,0.922,0.872,0.101,0.074,114.671,1,ambient
4102,5gImXOx1pMapDLi5bXy4QA,aswekeepsearching,Sleep,Glued,33,257180,False,0.325,0.349,2,-21.23,1,0.0555,0.871,0.886,0.0851,0.0394,179.966,4,ambient
4103,0pNC2MAeFjea9qWOfGhtbi,aswekeepsearching,Rooh,Rooh,31,250810,False,0.537,0.69,1,-8.29,1,0.04,0.0504,0.0185,0.109,0.205,120.035,4,ambient
4104,2PYRqwROIlW4t4Gh0uDD3d,Novo Amor,"Woodgate, NY",Cold,59,263045,False,0.411,0.304,3,-11.311,1,0.0344,0.791,0.383,0.0896,0.0393,67.552,4,ambient
4105,27Db1BCtkCQ4bFvENFYogm,Novo Amor,"Woodgate, NY",Holland,60,159877,False,0.496,0.174,1,-11.908,1,0.0372,0.907,0.0721,0.114,0.0903,137.993,4,ambient
4106,4TNZTT33erLVg31KU4RJvf,Mohan,London Dreams,Khanabadosh,32,279475,False,0.734,0.867,11,-5.632,0,0.0456,0.0968,0.0,0.1,0.962,131.947,4,ambient
4107,7bJ6xGa3RG2dQgNiK10uAv,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),Chalkboard,62,65040,False,0.432,0.109,9,-15.925,0,0.0368,0.889,0.772,0.0939,0.0797,92.682,4,ambient
4108,4SjEdGI6Otmo5DRxAXKS9o,Cigarettes After Sex,Cry,Hentai,57,285146,False,0.453,0.227,5,-12.418,0,0.0285,0.712,0.468,0.108,0.161,125.984,4,ambient
4109,4jNQkWhuzqrbqQuqanFFJ6,Maxence Cyrin,Novö Piano,Where Is My Mind,64,165160,False,0.333,0.114,9,-21.255,1,0.0453,0.906,0.96,0.119,0.0566,141.839,4,ambient
4110,62CprXvSWsKBvYu3Yba55A,Sleeping At Last,Atlas: Enneagram,Two,60,258609,False,0.504,0.327,4,-9.49,1,0.0367,0.902,7.63e-06,0.445,0.299,132.803,4,ambient
4111,5eG8QuQKOBvDeCyoOeMkhT,Novo Amor;Ed Tullett;Lowswimmer,Alps,Alps,61,194160,False,0.354,0.311,3,-10.377,1,0.0321,0.965,0.0315,0.204,0.135,146.631,3,ambient
4112,1g0xyCMUBKUaMDCk00Hhmk,Novo Amor,Bathing Beach,Embody Me,61,190293,False,0.476,0.263,0,-12.036,1,0.0321,0.935,0.00179,0.091,0.147,121.107,4,ambient
4113,4CiqKccFFYGmFPz7HVTjfW,Novo Amor;Ed Tullett;Lowswimmer,Heiress,Euphor,66,243466,False,0.296,0.284,10,-14.01,0,0.033,0.968,0.189,0.0961,0.0917,114.786,4,ambient
4114,0EnJ7hwoixkSPHQHMDAsQ5,Mercuzio Pianist,I Just Want You (From 'Castle'),I Just Want You - From 'Castle',56,95033,False,0.699,0.18,4,-22.361,0,0.0731,0.99,0.836,0.0649,0.268,129.775,4,ambient
4115,285ieonEuLkll3zknYK2TY,Gustavo Santaolalla,The Last of Us,The Last of Us,61,183533,False,0.574,0.468,4,-12.392,0,0.0305,0.867,0.928,0.098,0.352,154.626,3,ambient
4116,0byw9oyQKnZ1fUWHfLQ9Wq,Cigarettes After Sex,Cry,Pure,55,254626,False,0.537,0.211,6,-13.477,0,0.0312,0.557,0.804,0.101,0.0399,134.475,3,ambient
4117,55tehuewleUyLqkKuovHkQ,Roger Eno;Scoring Berlin,The Turning Year,Clearly,53,149976,False,0.336,0.052,3,-25.364,1,0.0283,0.952,0.955,0.0695,0.0366,62.748,4,ambient
4118,2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,Fracture,69,207640,False,0.324,0.0186,2,-28.248,1,0.0476,0.99,0.934,0.105,0.126,85.297,4,ambient
4119,7Jd0MqZq15T4pDWts2G6Yl,Brian Eno;Jon Hopkins;Leo Abrahams,Small Craft On A Milk Sea,Emerald and Stone,56,132306,False,0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,4,ambient
4120,13Z3uZXTFpbLBZ8R1rTUKO,Sleeping At Last,Atlas: II,Hearing,65,248635,False,0.207,0.292,7,-11.641,1,0.0328,0.818,0.942,0.0934,0.11,141.869,4,ambient
4121,7gH3Oc5AaQs54XtEoLovox,Flower Face,The Shark in Your Water,Pisces Moon,51,219004,False,0.525,0.411,1,-8.829,1,0.0261,0.671,0.000338,0.0989,0.197,138.112,3,ambient
4122,5fJD7wh9yoSTpl9d5rgl7l,Jóhann Jóhannsson,The Theory of Everything (Original Motion Picture Soundtrack),The Theory of Everything,64,68691,False,0.421,0.118,2,-17.703,1,0.0408,0.842,0.938,0.115,0.175,104.03,4,ambient
4123,6eusWfAal7mOOLr0XFLkiY,Novo Amor,"Cannot Be, Whatsoever",Decimal,61,178626,False,0.577,0.434,7,-8.437,1,0.0303,0.887,0.215,0.0822,0.321,79.497,4,ambient
4124,2d7LPtieXdIYzf7yHPooWd,Sleeping At Last,"Covers, Vol. 2",Chasing Cars,62,242564,False,0.467,0.157,11,-9.649,1,0.0336,0.974,1.46e-06,0.0816,0.277,108.13,4,ambient
4125,5xbuJuQsTVheVZvX2AJVIv,Max Richter;Daniel Hope;Konzerthaus Kammerorchester Berlin;Andre de Ridder,"Recomposed By Max Richter: Vivaldi, The Four Seasons",Spring 1 - 2012,65,151506,False,0.701,0.341,1,-12.26,0,0.0418,0.499,0.903,0.359,0.163,105.513,3,ambient
4126,6k7HtWuprjQmulpo4OpieI,Flower Face,The Shark in Your Water,Spiracle,57,179815,False,0.342,0.612,11,-6.432,1,0.0357,0.804,3.11e-06,0.239,0.24,79.01,3,ambient
4127,0qf2iUDfPDtrLeJFmOvVn6,Bethel Music;Steffany Gretzinger,Starlight (Live),King of My Heart - Live,63,299365,False,0.438,0.529,9,-9.224,1,0.0324,0.0113,0.0,0.109,0.395,136.147,4,ambient
4128,48i1p3R9l9f7zjcHPJysZZ,Ludovico Einaudi,Underwater,Wind Song,65,198649,False,0.339,0.00572,11,-32.309,0,0.0378,0.986,0.923,0.103,0.0616,72.7,3,ambient
4129,3lSOZb5rruEnFbe9xWELF6,Fabrizio Paterlini,Fragments Found,Rue des trois frères,65,111442,False,0.348,0.169,1,-18.45,1,0.0413,0.959,0.889,0.1,0.107,138.877,3,ambient
4130,3MRqm3VNWLIjRiLRQezul7,Bethel Music;Kristene DiMarco,You Make Me Brave (Live),It Is Well - Live,62,385053,False,0.35,0.25,4,-10.648,0,0.0314,0.698,1.46e-05,0.11,0.11,129.82,4,ambient
4131,59gg6zQhSKGVnkT3hWAY3l,Max Richter;Lang Lang,Voyager - Essential Max Richter,The Departure,64,151506,False,0.0,0.0362,0,-22.519,0,0.0,0.994,0.94,0.0958,0.0,0.0,0,ambient
4132,4BMHp3DkI8VLsuB9Kr0pzu,Ludovico Einaudi;Robert Ziegler;Royal Philharmonic Orchestra,Divenire (Deluxe Edition),Primavera,62,442400,False,0.231,0.206,0,-13.593,0,0.0332,0.965,0.856,0.17,0.136,141.628,3,ambient
4133,584GnCDcDhRV6R8iZ7gzxC,Bethel Music;Jonathan David Helser;Melissa Helser,We Will Not Be Shaken (Live),No Longer Slaves (Spontaneous) - Live,62,373691,False,0.412,0.61,10,-7.988,1,0.0379,0.177,0.000102,0.0851,0.242,148.005,4,ambient
4134,0YxrPdW9NpNFtqh7Fw0rva,Bethel Music;Jonathan David Helser;Melissa Helser,Victory (Live),Raise a Hallelujah - Live,63,470880,False,0.452,0.866,1,-4.431,1,0.04,0.0041,0.0,0.134,0.291,81.972,4,ambient
4135,5AbU5I0K9Z7muuvUw4No4n,Carlos Cipa,Stress Free Music,dark tree,0,393958,False,0.123,0.113,0,-20.961,0,0.0367,0.972,0.926,0.0752,0.0378,79.66,1,ambient
4136,6j8KPn7rmbTwlkpEbHcrS1,Ludovico Einaudi,Underwater,Indian Yellow,61,194789,False,0.263,0.009,2,-35.193,1,0.0515,0.995,0.946,0.0881,0.156,68.083,1,ambient
4137,5pl3wsilqIY02ZmrjMNkYy,Dustin O'Halloran;Bryan Senti,Weihnachten Klassik 2022,What Gently Flutters,0,128048,False,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,ambient
4138,7hlZSfZMS88Tv2jsnI0sK8,Akira Kosemura,ZEN 2022,"Toujours, jamais - From Les Demoiselles de Rochefort / The Young girls of Rochefort",0,152452,False,0.453,0.0939,0,-17.53,1,0.0336,0.989,0.885,0.102,0.113,89.665,4,ambient
4139,6zm4Xlj6nY2S0uuCnbyKJc,Maxence Cyrin,Stress Free Music,Mer de velours,0,214960,False,0.347,0.232,8,-21.254,1,0.055,0.984,0.916,0.105,0.0373,128.317,4,ambient
4140,5ZT0rwBZW2xaNrSBNwi9py,Dustin O'Halloran;Bryan Senti,Classical Christmas 2022,What Gently Flutters,0,128048,False,0.302,0.096,2,-28.927,0,0.0309,0.972,0.903,0.098,0.382,94.275,4,ambient
4141,3yBCQ8gFqTyDwwgMDY93fw,Luke Howard;Brett Kelly,Klassische Weihnachtsmusik,Hymn,0,343724,False,0.14,0.125,1,-16.519,1,0.041,0.86,0.875,0.112,0.0362,140.811,3,ambient
4142,5UjWlEX3CalR4eFkXjJ2AS,Hania Rani;Dobrawa Czocher,Classical Running,Con Moto,0,304230,False,0.494,0.366,7,-21.035,0,0.0292,0.939,0.831,0.0882,0.613,145.047,4,ambient
4143,7sCEGVDNPistGb4I1DbGGe,Luke Howard;Jess Gillam;Jess Gillam Ensemble,Classical Running,Dappled Light,0,251573,False,0.222,0.0456,10,-20.891,0,0.0385,0.993,0.964,0.231,0.0882,128.691,4,ambient
4144,7M6HUMTLYk36ThEK9G5QpN,Hania Rani;Dobrawa Czocher,Weihnachten Klassik 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,ambient
4145,6LJiB44QjzgCBDWv3ynFFk,Hania Rani;Dobrawa Czocher,Classical Christmas,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,ambient
4146,7FfIpIyjR3lq0HYieXBTZq,Hania Rani;Dobrawa Czocher,The Best Classical Playlist,There Will Be Hope,0,277334,False,0.27,0.211,2,-20.438,0,0.0363,0.971,0.868,0.083,0.103,98.917,1,ambient
4147,6bWpIjXBVrGNDW8eNcXC1n,Hania Rani;Dobrawa Czocher,Classical Christmas 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,ambient
4148,2ZgzcSD8lWLOwWoNYFX219,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,Gogol,0,117482,False,0.382,0.014,7,-27.667,0,0.0444,0.99,0.935,0.107,0.349,162.072,4,ambient
4149,2LnnCrqJl1p39bD7d491cu,Chilly Gonzales;Johannes Bornlöf,Refreshing Piano,White Keys,0,181055,False,0.338,0.0568,9,-27.643,0,0.0374,0.99,0.907,0.149,0.544,152.728,3,ambient
4150,1WTlony1MLK4u5OaG8uTLg,Cigarettes After Sex,Apocalypse,Apocalypse,50,290146,False,0.369,0.46,5,-9.04,1,0.0274,0.0205,0.473,0.109,0.173,94.523,4,ambient
